token_id,token_str,count,avg_expert_size,avg_expert_size_excluding_null,null_fraction
35919,-general,63,95.68,264.36,0.638062
31737,assan,108,92.09,254.4,0.638021
40863,waffe,8,95.0,262.45,0.638021
43650,ggio,12,91.44,252.62,0.638021
64881, verbatim,49,95.86,264.79,0.637968
6387,ritis,87,96.03,265.23,0.637931
27890,omegranate,22,94.12,259.85,0.637784
50155,ceiver,66,95.29,263.08,0.637784
61894,indranath,23,91.83,253.44,0.637681
52335, Oxide,62,94.82,261.64,0.637601
39629,AMS,86,94.82,261.65,0.637597
4380,riculum,39,96.79,267.04,0.637553
40478,inka,39,89.13,245.91,0.637553
55194,-review,44,90.39,249.4,0.637547
40022, Sensing,101,96.01,264.85,0.637479
11962,ilateral,127,89.45,246.73,0.637467
14410,axis,164,94.88,261.7,0.637449
53302,joint,64,95.0,261.97,0.63737
64103,alding,56,88.95,245.23,0.637277
39811,enting,58,91.59,252.45,0.637213
13088,izophrenia,18,100.52,277.03,0.637153
19003,allas,54,95.48,263.15,0.637153
55409,ibur,30,88.84,244.85,0.637153
59545,ariah,49,97.39,268.37,0.637117
32648,esare,31,98.06,270.22,0.637097
39797,bration,19,90.95,250.59,0.637061
34798,ṭ,121,96.98,267.14,0.636966
46494,lez,44,88.55,243.82,0.636837
55499, Helens,45,100.59,276.97,0.636806
57672,igne,98,90.05,247.95,0.636798
45114,/dl,51,93.88,258.37,0.636642
20927,agin,106,84.86,233.5,0.636596
20472,ipel,46,93.25,256.56,0.636549
36524,elian,92,97.04,267.01,0.636549
24338,rama,94,90.18,248.12,0.636525
15884,ingle,76,92.32,253.97,0.636513
16579,pine,89,91.66,252.13,0.63647
37937,ovalent,22,101.58,279.33,0.636364
40756,obacillus,12,99.0,272.19,0.636285
52669, Madeira,48,99.06,272.34,0.636285
42829, frostbite,76,94.98,261.11,0.636239
17524,icill,52,94.87,260.79,0.636218
48994,vati,27,93.38,256.68,0.636188
38365,rive,111,92.1,253.13,0.636167
61670, _________,29,89.24,245.26,0.636135
64543, Selkirk,44,95.79,263.25,0.636127
65051,-plate,44,97.3,267.41,0.636127
35843,ocytosis,99,96.63,265.51,0.636048
23026, MHz,170,97.04,266.6,0.636029
23265,metric,86,101.88,279.9,0.636022
65144,’Ivoire,60,91.09,250.2,0.635938
53933,auga,73,84.75,232.73,0.635845
55047,-organic,55,90.93,249.68,0.635795
18832,ratic,29,98.67,270.9,0.635776
65092,uice,48,91.58,251.35,0.635634
49572,GRAM,50,89.95,246.85,0.635625
29403,avian,188,96.42,264.58,0.635583
34114,auxite,8,100.33,275.2,0.635417
37973,acinth,31,91.66,251.4,0.635417
42849,itoneal,26,94.05,257.97,0.635417
48951,arakhand,5,90.93,249.42,0.635417
62374,iscrimination,62,99.31,272.4,0.635417
63236,ggie,39,92.89,254.78,0.635417
19146,ASE,355,91.16,250.0,0.635358
31297,acid,183,97.84,268.2,0.635189
30604,izal,39,77.81,213.27,0.63515
63198,achts,35,99.73,273.33,0.635119
36641,blast,114,95.18,260.81,0.635051
30034,agara,22,90.48,247.87,0.634943
60630,ethyst,20,93.67,256.55,0.634896
58094,aski,47,87.38,239.22,0.634752
56881, Dumas,28,94.48,258.61,0.634673
36704, Rover,108,96.43,263.87,0.634549
50989,ORN,57,104.42,285.7,0.634503
19756, FREE,293,107.61,294.35,0.634421
44600, Tubman,59,95.53,261.25,0.634357
3099,itis,1334,93.55,255.86,0.634355
64169, intransitive,29,102.44,280.14,0.634339
54165,buster,19,97.05,265.4,0.63432
3741,gery,82,85.02,232.48,0.634273
35023,ibar,18,88.3,241.42,0.634259
64209,rainment,35,92.61,253.19,0.634226
32040,/dL,166,106.49,291.08,0.634162
10242,inar,222,88.41,241.67,0.63415
21718,odynamics,75,95.13,259.93,0.634028
54569,ARDS,51,92.81,253.57,0.633987
53127,oese,92,93.61,255.72,0.633945
41732,azzo,49,97.63,266.7,0.633929
44877,ilyn,7,92.19,251.84,0.633929
50905,celes,49,95.18,260.01,0.633929
63519, regurgitation,62,96.97,264.87,0.633905
36689,î,119,90.72,247.77,0.633841
19241,ICE,313,95.15,259.8,0.633753
52874,rasal,6,97.56,266.31,0.633681
13268, combustion,616,96.28,262.75,0.633573
10628,flammatory,28,100.43,274.06,0.633557
60430,QUIR,28,95.86,261.59,0.633557
22991,ectomy,220,95.71,261.16,0.633523
63681,ilding,44,102.0,278.33,0.633523
6897,pes,187,89.54,244.29,0.633467
31318,ERG,48,95.75,261.23,0.633464
58987, Kensington,42,97.46,265.87,0.633433
56606,piracy,51,97.75,266.63,0.633374
55191, Beloved,75,93.33,254.55,0.633333
60083, trawling,45,102.4,279.27,0.633333
65298,ombie,30,101.24,276.12,0.633333
30636,-cells,97,96.95,264.36,0.633269
47571,iyah,94,93.33,254.45,0.6332
22972,ISE,201,89.5,243.99,0.633188
54764, cuckoo,214,102.07,278.25,0.633178
4346,rant,791,95.37,259.9,0.633046
42569,olver,26,91.28,248.73,0.633013
62196,EH,30,99.07,269.93,0.632986
5674,imer,394,89.95,245.06,0.632958
20220,opathic,158,96.29,262.3,0.632911
48343,ivo,60,97.53,265.62,0.632812
59650, Punjabi,100,98.95,269.47,0.632812
60317,INES,40,100.27,273.07,0.632812
36963,-East,119,102.33,278.67,0.632791
45838, stereotyping,62,92.47,251.78,0.632728
61464,ruiting,45,94.31,256.73,0.632639
25876,adan,76,90.68,246.79,0.632538
57973,igger,36,95.63,260.23,0.632523
35834,iwi,32,103.88,282.64,0.632487
56129, Sumatran,46,104.78,285.1,0.632473
30342,partum,42,98.67,268.44,0.63244
30788,gerald,28,91.33,248.49,0.63244
33199,ILE,269,89.66,243.91,0.632396
47054,entin,79,90.9,247.28,0.632384
21286,ée,442,90.87,247.2,0.632377
24868,iga,174,98.93,269.11,0.632364
46027,omerase,23,99.01,269.24,0.632246
33803, Māori,153,102.03,277.42,0.632217
41444,inkel,92,90.51,246.03,0.632133
56029,plating,41,94.57,257.06,0.632114
49234, FUN,85,104.31,283.54,0.632108
49202,anel,50,91.73,249.33,0.632083
23632,arbonate,28,95.76,260.27,0.632068
10511,abilitation,6,99.11,269.28,0.631944
22896,foundland,6,95.56,259.62,0.631944
59564,IFT,18,97.63,265.26,0.631944
16322,pox,62,92.06,250.1,0.631888
17840,ozo,139,101.57,275.88,0.63182
64295,raband,49,101.71,276.25,0.631803
51332,ucco,23,97.1,263.71,0.631793
56169,IOUS,43,99.35,269.81,0.631783
6156,ictionary,54,100.27,272.29,0.631752
59447,endale,36,90.04,244.44,0.631655
32548,AVE,58,88.85,241.21,0.631645
38553,orphy,11,97.09,263.57,0.631629
41207, denture,63,93.76,254.51,0.631614
37844,db,106,99.53,270.17,0.631584
62852, boxwood,8,100.5,272.73,0.63151
46554, colliding,61,103.91,281.98,0.631489
55519,-contamination,47,100.17,271.78,0.631427
4681,rete,132,88.13,239.09,0.631392
61760, Chippewa,75,101.01,274.04,0.631389
50712,awar,28,86.71,235.2,0.631324
55224,uvius,5,94.13,255.28,0.63125
38250,JD,156,100.06,271.32,0.63121
61777,GHz,32,103.96,281.87,0.631185
53594,atase,57,103.42,280.28,0.631031
60997,resis,45,91.56,248.13,0.631019
42942, adjuvant,49,99.48,269.57,0.630952
24710,orexia,23,94.09,254.9,0.630888
63975,igarh,25,98.24,266.11,0.630833
39509,glades,9,98.81,267.64,0.630787
14784, ware,69,98.05,265.52,0.630737
28590,arthy,68,94.84,256.8,0.630668
13218,lihood,46,99.57,269.58,0.630661
24950,urst,83,87.95,238.12,0.630648
47699,onshire,50,94.75,256.51,0.630625
32907,oplasty,78,95.83,259.42,0.630609
41797, sulphate,86,101.8,275.56,0.630572
63913,renaline,30,95.82,259.37,0.630556
25913,aten,190,92.15,249.41,0.630537
34245,erator,112,96.26,260.44,0.630394
48659, thrush,112,99.5,269.21,0.630394
2807,abetes,37,103.68,280.47,0.630349
54702,ataset,39,94.91,256.74,0.630342
14125,egree,53,98.89,267.5,0.630307
51973,outi,56,97.95,264.89,0.630208
63189,agious,24,101.22,273.73,0.630208
64220,imeo,32,101.17,273.58,0.630208
52581,-stroke,61,97.09,262.5,0.630123
42258,enol,74,97.73,264.18,0.630068
58615,zheimers,37,110.41,298.47,0.630068
7651,abeth,31,92.43,249.84,0.63004
21219,WD,129,92.55,250.13,0.630006
58775,ernacles,23,97.68,263.99,0.629982
16089,NT,420,102.48,276.76,0.629712
30401,randa,18,93.78,253.2,0.62963
36428,stroke,108,99.06,267.47,0.62963
30373,arum,124,90.68,244.82,0.62962
53012,hala,59,99.89,269.67,0.62959
37224,ilitation,16,93.75,253.08,0.629557
19091,scribe,69,106.71,288.03,0.629529
61690,ocardiography,48,96.83,261.25,0.62934
61524,beest,37,98.13,264.65,0.629223
34550,ITS,97,96.36,259.78,0.629081
27654,ostasis,31,97.46,262.72,0.629032
61892, JUST,31,97.03,261.57,0.629032
30537,lid,88,93.21,251.26,0.629025
53335,isto,60,95.93,258.58,0.628993
31784,odeficiency,21,108.19,291.59,0.628968
49476,eward,61,96.55,260.18,0.628928
20213,agascar,16,102.0,274.86,0.628906
55643,UF,56,102.5,276.21,0.628906
20869,ICAL,284,95.42,257.11,0.628888
6444,zil,93,96.26,259.32,0.628808
53388,ixels,31,102.15,275.11,0.628696
57603,oE,31,99.83,268.86,0.628696
38656,ORK,54,102.4,275.75,0.628665
5965,hemical,23,101.22,272.55,0.628623
36293, clockwise,121,106.75,287.45,0.628616
25228, Hz,250,105.45,283.87,0.628542
47291,licensed,74,99.95,269.05,0.628519
42985,ozygous,39,100.82,271.37,0.628472
50645,onacci,6,100.0,269.16,0.628472
50839,vertebral,15,101.96,274.42,0.628472
45189,_name,123,100.83,271.34,0.628388
40642,enthic,25,108.59,292.16,0.628333
61179,roxen,25,103.89,279.53,0.628333
28668, caries,131,97.31,261.78,0.62826
61706, Carmen,64,100.46,270.23,0.628255
61094, Lehi,26,101.44,272.83,0.628205
34349, urea,105,105.41,283.42,0.628075
35633, ____________,45,93.42,251.14,0.628009
34099, Irvine,125,99.83,268.3,0.627917
32535,rowser,36,100.81,270.93,0.627894
23520,uria,257,95.13,255.65,0.627878
46774,innah,11,94.42,253.72,0.627841
26739,melon,48,97.56,261.97,0.627604
60980,ulk,109,95.79,257.22,0.62758
37585,rograph,77,91.97,246.93,0.62757
13617, Eve,490,98.57,264.63,0.627509
52745,herapy,25,99.31,266.6,0.6275
21272, sulfate,306,97.28,261.13,0.627485
40743, NFT,76,98.95,265.61,0.627467
43818,indler,17,93.49,250.95,0.627451
63517,VENTION,43,85.64,229.87,0.627422
21065,________________,48,92.36,247.87,0.627387
49221,acids,44,100.79,270.48,0.627367
60313,ophonic,23,96.41,258.64,0.627264
31934,alted,72,94.2,252.67,0.62717
50884,yter,39,101.13,271.22,0.627137
60903,/acre,15,97.16,260.53,0.627083
12867,ugar,42,99.68,267.23,0.626984
63169, Durga,53,100.33,268.95,0.626965
40998,driver,43,97.24,260.65,0.626938
27055,VC,205,96.23,257.95,0.626931
16617,hn,230,87.63,234.86,0.626857
41806,razine,23,89.97,241.09,0.626812
36105,ooter,35,93.94,251.71,0.626786
60053,ρα,72,94.96,254.41,0.626736
39958,agogue,31,90.8,243.21,0.62668
18348,afety,87,99.19,265.69,0.626676
55705, Nui,25,96.11,257.43,0.626667
43609,uti,69,99.85,267.44,0.626661
28232,IONAL,191,94.95,254.32,0.626636
59272,्त,47,98.35,263.37,0.626551
57328,riti,68,100.82,269.97,0.626532
53334,tham,55,92.12,246.65,0.626515
18649,icient,42,99.87,267.39,0.626488
62415,oliday,28,95.14,254.73,0.626488
46746, Allaah,36,98.85,264.63,0.626447
42973,oclonal,15,95.11,254.57,0.626389
28992,oises,16,94.67,253.32,0.626302
53640,apot,32,90.58,242.4,0.626302
62235,anols,26,103.03,275.62,0.626202
31881,unda,113,97.9,261.9,0.626198
54636,zoa,47,108.17,289.31,0.626108
48562,illard,51,95.87,256.35,0.626021
26777,ṇ,92,102.71,274.64,0.626019
45106, Å,75,103.48,276.68,0.625972
43936,achycardia,11,103.39,276.42,0.625947
64823,ALY,33,106.79,285.49,0.625947
43837,anca,69,94.88,253.62,0.625906
58578, deductible,46,97.97,261.89,0.625906
58268,hypertensive,35,98.25,262.62,0.625893
35558,mite,64,91.94,245.7,0.625814
60464,acidosis,14,100.29,267.96,0.625744
55315, ryegrass,43,99.44,265.69,0.625727
50415, Wren,68,95.33,254.64,0.625613
5708,alse,55,91.32,243.89,0.625568
40905,manent,44,100.24,267.65,0.625473
18513, aloud,279,102.31,273.13,0.625411
32588,bsp,30,94.44,252.09,0.625347
58777, Shrimp,32,102.54,273.68,0.625326
54794,estra,86,94.95,253.35,0.625242
60755,ân,43,89.89,239.87,0.625242
48699,ṛ,45,98.28,262.25,0.625231
6463,rite,340,92.22,245.96,0.625061
7137,estion,111,97.95,261.19,0.625
8313,ishop,7,97.9,261.08,0.625
53982,ylation,81,99.65,265.74,0.625
54900, NADH,24,106.56,284.15,0.625
55717, tequila,13,103.79,276.79,0.625
61238,iatica,23,100.75,268.68,0.625
34782,ukh,164,98.69,263.04,0.624809
44933,āh,50,92.61,246.83,0.624792
21177,otrop,97,95.75,255.19,0.624785
32364, cider,160,101.73,271.1,0.62474
35559,powder,40,100.5,267.81,0.62474
24092, litres,135,101.12,269.42,0.624691
30896,uristic,31,94.32,251.3,0.624664
38644,amese,27,99.11,264.02,0.624614
29557, anesthetic,131,92.75,247.08,0.624602
49320,ransitive,24,100.5,267.69,0.624566
32794,chio,352,95.12,253.34,0.624527
31442, Adolescent,140,104.33,277.84,0.624479
63026, Mateo,20,99.67,265.41,0.624479
19508, backwards,309,103.65,275.99,0.624461
20455,ennial,112,97.62,259.93,0.624442
40654,forestry,33,107.15,285.26,0.624369
46943,rorism,63,108.19,288.0,0.624339
18234,avan,240,92.57,246.39,0.624306
41236, Maltese,122,101.15,269.18,0.624232
62685,heron,12,95.22,253.34,0.624132
56110, automaton,23,98.2,261.24,0.624094
53481,PTION,10,96.67,257.06,0.623958
31304,agia,105,92.86,246.92,0.623909
2860,ellow,37,93.48,248.53,0.623874
49249,ensual,37,98.52,261.94,0.623874
31736,agrass,46,90.64,240.97,0.623868
33929, Safari,127,104.46,277.71,0.623852
47478,ineural,9,107.41,285.54,0.623843
51860, DVM,36,105.41,280.22,0.623843
62468, RoHS,9,104.15,276.87,0.623843
21020,ARE,188,94.71,251.74,0.623781
58763,ixir,40,92.7,246.34,0.623698
50174,emark,15,92.44,245.61,0.623611
24871,acillus,37,98.13,260.69,0.623592
25090, masonry,230,99.28,263.73,0.623551
25862, caterpillar,218,103.37,274.57,0.623519
11576,oths,259,98.36,261.26,0.623512
41349,upply,28,95.62,253.98,0.623512
56308, Tope,7,89.33,237.28,0.623512
41829,isor,103,91.43,242.83,0.623483
36268,anya,144,99.06,263.03,0.623409
50559, Dominica,50,101.65,269.88,0.623333
57952,atore,75,94.76,251.56,0.623333
22380,byter,31,100.95,267.99,0.62332
64898,-drive,43,100.81,267.61,0.623304
28662,oppy,29,99.63,264.42,0.623204
42721,’clock,100,102.11,270.93,0.623125
7935,ruit,100,89.45,237.29,0.623021
24783,ANG,155,91.99,244.0,0.622984
30228, hydroxide,91,106.81,283.28,0.62294
56701,undown,5,95.2,252.46,0.622917
62729,ecious,25,97.76,259.25,0.622917
42238,BLE,94,95.26,252.54,0.622784
52417, Championship,75,101.76,269.76,0.622778
31081,ATIONS,153,96.34,255.38,0.622753
52908, CNG,27,102.62,271.97,0.622685
60849,otransplantation,9,102.52,271.71,0.622685
11124,а,661,96.22,254.98,0.622652
53872,vie,48,87.97,233.11,0.622613
46877,urization,26,93.13,246.76,0.622596
51008, reboot,52,103.03,272.99,0.622596
49481, Killer,55,103.93,275.33,0.622538
18917,otam,8,94.33,249.82,0.622396
44492, RCC,8,100.67,266.59,0.622396
63319,EMP,28,98.9,261.93,0.622396
18571,atibility,127,97.97,259.45,0.622375
25136,-click,171,96.94,256.66,0.62232
43487,generational,27,96.05,254.3,0.622299
6926,rene,219,99.08,262.29,0.622241
44663, Raid,132,95.46,252.71,0.622238
30485,itone,75,94.72,250.73,0.622222
59021,pis,40,97.97,259.26,0.622135
17058,osaic,25,98.83,261.5,0.622083
23193,ycle,56,95.48,252.6,0.622024
50564, Gibbs,52,98.03,259.32,0.621995
53163,uterol,38,95.26,252.01,0.621985
62749,inky,41,95.35,252.22,0.621951
28458,ommy,70,102.99,272.37,0.621875
46206,ILITY,80,97.3,257.32,0.621875
29550,RY,186,92.3,244.09,0.621864
49772, Brahma,86,105.83,279.86,0.621851
30902,osus,119,87.84,232.3,0.621849
53549, psychedelic,85,104.19,275.49,0.621814
14422,alin,183,92.9,245.64,0.621812
40579,�,67,107.24,283.52,0.621735
64940, Athos,22,101.27,267.69,0.621686
47810,routine,25,99.95,264.18,0.621667
33358,ogenes,152,98.85,261.26,0.621642
45861, Fibrosis,15,101.96,269.39,0.621528
46552,askell,36,96.59,255.22,0.621528
47255,entanyl,9,99.7,263.44,0.621528
51463,adeus,51,93.78,247.78,0.621528
58818,attel,38,101.79,268.88,0.621436
59424,quil,35,86.78,229.23,0.621429
48108,leb,96,98.15,259.27,0.621419
52802,adee,54,91.53,241.72,0.621335
1721,ledge,105,88.9,234.77,0.621329
46104,tn,126,97.56,257.59,0.62128
4576,gment,151,98.66,260.45,0.621206
29225, recessive,101,100.13,264.33,0.621184
39115,ickory,8,101.83,268.76,0.621094
46489,wd,56,97.79,258.07,0.621094
49700,fficking,118,100.69,265.69,0.621028
55606, sundown,55,104.61,276.02,0.621023
10119,ATION,545,98.49,259.88,0.621005
28484,emeteries,13,106.56,281.17,0.620994
52566,NAG,13,94.46,249.23,0.620994
63150,ayu,26,93.54,246.8,0.620994
25067,allel,70,98.42,259.67,0.620982
48370, Kippur,88,102.64,270.79,0.620975
63240, Anorexia,36,103.26,272.42,0.620949
22187, peroxide,210,99.53,262.57,0.620933
18247,ipper,291,94.55,249.42,0.620919
22817,intendent,5,108.8,286.95,0.620833
47128,oebe,5,107.73,284.13,0.620833
50378,lids,10,94.13,248.26,0.620833
34607, overtime,103,106.17,279.96,0.620752
51913,morphic,17,102.2,269.44,0.620711
32563,ataka,31,98.54,259.74,0.620632
63690,bergen,50,97.52,257.05,0.620625
24136, Niño,233,105.64,278.44,0.620619
23681,ysic,7,97.71,257.51,0.620536
27078,IDs,37,98.23,258.85,0.620495
51207, opiate,77,108.64,286.2,0.6204
37979,urea,181,91.37,240.71,0.620396
51425,geant,18,102.67,270.44,0.62037
54683, bunions,20,97.93,257.93,0.620313
55506, Irma,31,108.3,285.22,0.620296
21412,ACE,237,101.65,267.67,0.620253
24817, Leone,206,100.58,264.86,0.620247
4991,ework,86,102.33,269.39,0.620155
50092, Uttarakhand,81,99.19,261.11,0.620113
45371,jay,63,98.84,260.12,0.62004
58080,ikovsky,42,100.38,264.19,0.62004
11348,isible,29,103.82,273.18,0.619971
55094,ivet,37,94.99,249.93,0.619932
46328,ewell,88,94.05,247.43,0.61991
12909,jective,87,99.6,262.01,0.619852
20521,DD,273,99.93,262.87,0.619849
32928, irradiation,92,98.0,257.75,0.619792
53669,incense,10,103.6,272.48,0.619792
58184, doping,48,101.22,266.23,0.619792
61265,________________________________,40,96.2,253.02,0.619792
48296, Streptococcus,87,102.36,269.09,0.619612
61785,TION,34,99.37,261.15,0.619485
63564,GROUND,32,95.54,251.07,0.619466
51262,ROUND,13,101.03,265.43,0.619391
62817,-warming,37,104.94,275.69,0.619369
33349,asco,166,88.96,233.72,0.619352
62750,tenstein,59,93.92,246.74,0.61935
51208,ahili,35,103.89,272.91,0.619345
26483,VE,244,93.82,246.45,0.619322
39680,ò,84,98.73,259.34,0.619296
40102,reta,84,100.29,263.42,0.619296
32116,ihad,49,101.69,267.08,0.61926
55017, haemoglobin,49,103.21,271.08,0.61926
12198,ryption,25,96.21,252.64,0.619167
65138,ayat,46,98.67,259.04,0.619112
62402,ambra,37,103.03,270.47,0.619088
31500,arcane,14,107.05,281.0,0.619048
64341,OCA,14,103.62,272.0,0.619048
59230,achelors,33,101.78,267.14,0.619003
31808,ertile,71,101.62,266.7,0.618985
36705, Nina,86,101.8,267.15,0.618944
39461,output,34,101.88,267.32,0.618873
57318,ipa,122,95.63,250.9,0.618852
60163,inflammatory,61,105.88,277.79,0.618852
21535,ANT,255,93.12,244.3,0.618832
21712,END,273,99.58,261.21,0.618781
59332, Cygnus,25,106.93,280.48,0.61875
51664,vd,102,96.13,252.09,0.618668
39031, AMR,23,99.48,260.86,0.618659
45972,vester,64,92.02,241.3,0.618652
45203,icitis,39,103.73,271.96,0.61859
54734,-Oriented,21,103.43,271.15,0.618552
19556,ARD,376,95.14,249.41,0.618545
61044,ularis,45,93.45,244.97,0.618519
5631,rid,671,93.96,246.29,0.618511
45383,stasy,16,100.5,263.43,0.61849
62669,chicine,8,102.83,269.54,0.61849
63635,ayment,54,104.2,273.08,0.618441
43743, xylitol,63,97.57,255.67,0.618386
59485, Shank,47,100.37,262.99,0.618351
29150,yrin,36,101.3,265.41,0.618345
56783,IFF,36,100.48,263.28,0.618345
6051,icide,208,98.62,258.4,0.618339
35007,otrophic,96,104.28,273.17,0.618273
43817, Thur,55,99.01,259.3,0.618182
19172,ioma,82,99.54,260.68,0.61814
53906,quiring,53,102.11,267.4,0.618121
40547, µm,112,100.05,261.99,0.618118
19555, integer,221,101.33,265.3,0.618071
39596,avez,6,96.89,253.67,0.618056
53926,astric,72,101.48,265.7,0.618056
59858, organoids,9,103.11,269.96,0.618056
57526, multicast,67,99.96,261.68,0.618004
9185,ackson,61,98.25,257.2,0.617999
51244,itisation,52,95.72,250.56,0.617989
18239,NAL,163,97.18,254.37,0.61797
61534, weekdays,56,99.43,260.24,0.617932
6623,ita,1140,94.9,248.36,0.617882
60593,ocarp,45,101.13,264.61,0.617824
43602,oron,103,94.28,246.69,0.61782
29560,emoration,13,100.21,262.17,0.617788
65095,worts,13,94.67,247.68,0.617788
46950,inyin,53,102.87,269.1,0.617728
35078,ymphedema,10,100.13,261.93,0.617708
38746,afers,10,98.8,258.44,0.617708
60846, angioplasty,34,95.29,249.23,0.617647
35009,ifolia,160,97.12,254.02,0.617643
16454,bourne,79,85.87,224.57,0.617616
43958,kas,139,99.31,259.69,0.617581
51002,rophication,21,104.19,272.44,0.61756
57293,osote,7,111.05,290.37,0.61756
41183, casein,74,105.5,275.83,0.617539
52456,nn,71,95.87,250.65,0.617518
62860, Corwin,18,94.44,246.9,0.617477
40770,-mode,65,101.07,264.2,0.617468
19583,ococcus,143,97.62,255.17,0.617424
3930,iate,598,94.08,245.89,0.617388
26718,-function,61,101.18,264.4,0.617316
48319,vm,46,99.19,259.18,0.617301
36530,actyl,147,103.12,269.44,0.617276
32556, Tudor,148,101.54,265.25,0.617188
36964,ocysteine,8,106.0,276.9,0.617188
52030,leye,24,98.89,258.32,0.617188
60692, Antilles,36,103.44,270.22,0.617188
23615,ppe,125,96.6,252.32,0.617167
37767,plings,129,99.73,260.51,0.617167
60157,Ω,65,103.53,270.41,0.617147
63326,rieve,57,94.48,246.77,0.617142
49949,ifices,78,98.82,258.1,0.617121
56395,-pocket,33,115.92,302.75,0.617109
47155,esterly,25,100.0,261.15,0.617083
8878,itus,277,101.63,265.39,0.617065
32000,uran,196,92.01,240.2,0.616922
54795, BPD,94,107.67,281.07,0.61691
55516,DPE,64,102.79,268.29,0.616862
34823,FET,60,102.78,268.24,0.61684
57168,Hybrid,43,97.49,254.38,0.616764
36538,ienne,101,97.21,253.66,0.616749
44899,-mouth,77,104.74,273.3,0.616748
49675,ithic,64,101.77,265.51,0.616699
31875,obyl,5,103.47,269.91,0.616667
54080,oquine,65,102.56,267.56,0.616667
8735,ometer,585,91.85,239.58,0.616631
27691,ר,88,96.11,250.67,0.616596
56837,ovoltaic,47,100.6,262.36,0.616578
14694,ATE,397,96.53,251.75,0.616577
52444,LAND,42,96.7,252.19,0.616567
35810, Monuments,117,103.83,270.77,0.616542
18068,ILL,257,92.93,242.35,0.616529
15517,icultural,65,104.51,272.53,0.616506
34613,espace,38,100.46,261.95,0.616502
65230,-sodium,38,108.25,282.26,0.616502
38408, downhill,60,100.42,261.85,0.616493
60192,ampling,79,101.79,265.37,0.616429
